Catalog Product Link,"86400 __ ____________, ___ __ _ ________. __ __ ________ _________, __________ __ ______ __ ____ _______ HTML.",module,Magento_Catalog
Link to a Specified Product,Link _________ _______,module,Magento_Catalog
Select Product...,____ ___ _________ _______,module,Magento_Catalog
Anchor Custom Text,________ _______ ...,module,Magento_Catalog
"If empty, we'll use the product name here.",Anchor ______________ _____,module,Magento_Catalog
Anchor Custom Title,"___ ______, __ __________ _____ __ ________ ___.",module,Magento_Catalog
Product Link Block Template,Anchor _______________ ________,module,Magento_Catalog
Product Link Inline Template,_______ Template Link Block,module,Magento_Catalog
Catalog Category Link,_______ Template Link Inline,module,Magento_Catalog
Link to a Specified Category,Catalog _________ Link,module,Magento_Catalog
Select Category...,____ ___ __________ _________,module,Magento_Catalog
"If empty, we'll use the category name here.",______ _________...,module,Magento_Catalog
Category Link Block Template,"___ ______, __ __________ _____ __ ___________ ___.",module,Magento_Catalog
Category Link Inline Template,_________ Template Link Block,module,Magento_Catalog
Set,_________ Template Link Inline,module,Magento_Catalog
Category Information,________,module,Magento_Catalog
Enable Category,_________ __________,module,Magento_Catalog
Include in Menu,__________ __ _________,module,Magento_Catalog
Content,________ _ ______,module,Magento_Catalog
Category Image,__________,module,Magento_Catalog
Add CMS Block,_________ ___________,module,Magento_Catalog
Display Settings,______ CMS Block,module,Magento_Catalog
Anchor,_________ __ _______,module,Magento_Catalog
Sort Products By,_____,module,Magento_Catalog
Use All,_______ ________ __,module,Magento_Catalog
Default Product Sorting,___________ All,module,Magento_Catalog
Layered Navigation Price Step,_________ __ ____________ __ ________,module,Magento_Catalog
URL Key,Layered Navigation ____ ______,module,Magento_Catalog
Meta Title,URL Key,module,Magento_Catalog
Meta Keywords,____ ___,module,Magento_Catalog
Meta Description,____ _______ ____,module,Magento_Catalog
Products in Category,____ ________,module,Magento_Catalog
Design,________ _ _________,module,Magento_Catalog
Use Parent Category Settings,______,module,Magento_Catalog
Theme,___________ _____ Settings _________,module,Magento_Catalog
Layout,____,module,Magento_Catalog
Layout Update XML,__________,module,Magento_Catalog
Apply Design to Products,_____________ ____________ XML,module,Magento_Catalog
Schedule Design Update,________ ______ __ ________,module,Magento_Catalog
AttributeSetText,______ ______ ____________,module,Magento_Catalog
StatusText,AttributeSetText,module,Magento_Catalog
Product Image Watermarks,StatusText,module,Magento_Catalog
Base,______ __ ________ _____ _____,module,Magento_Catalog
Image,____,module,Magento_Catalog
"Allowed file types: jpeg, gif, png.",___________,module,Magento_Catalog
Image Opacity,"_________ _______ ______: JPEG, GIF, PNG.",module,Magento_Catalog
Example format: 200x300.,_____________ ___________,module,Magento_Catalog
Image Position,______ ______: 200x300.,module,Magento_Catalog
Small,_______ __ _____________,module,Magento_Catalog
Attribute Properties,_____,module,Magento_Catalog
Attribute Label,______ _____,module,Magento_Catalog
Catalog Input Type for Store Owner,______ Label,module,Magento_Catalog
Values,Catalog Input Type __ _______ __________,module,Magento_Catalog
Add this attribute to the list of column options in the product grid.,_________,module,Magento_Catalog
Add this attribute to the list of filter options in the product grid.,______ ____ _______ ___ _______ __ ________ _____ _ _______ __ ________.,module,Magento_Catalog
System,______ ____ _______ ___ _______ __ _______ _____ _ _______ __ ________.,module,Magento_Catalog
All Store Views,_______,module,Magento_Catalog
Delete items,______ __________,module,Magento_Catalog
Delete selected items?,_________ __ ________,module,Magento_Catalog
Change status,_________ __ _________ ________?,module,Magento_Catalog
Enable,_______ __ ___________,module,Magento_Catalog
Disable,__________,module,Magento_Catalog
Update attributes,_____ __________,module,Magento_Catalog
none,____________ ________,module,Magento_Catalog
Overview,____ ____,module,Magento_Catalog
Details,_______,module,Magento_Catalog
Terms & Conditions,_______,module,Magento_CheckoutAgreements
Enable Terms and Conditions,_______ _ _______,module,Magento_CheckoutAgreements
Checkout Options,__________ ____ _______,module,Magento_Checkout
Enable Onepage Checkout,_______ Options,module,Magento_Checkout
Allow Guest Checkout,__________ Onepage Checkout,module,Magento_Checkout
Quote Lifetime (days),______ _____ Checkout,module,Magento_Checkout
After Adding a Product Redirect to Shopping Cart,_____ Lifetime (___),module,Magento_Checkout
My Cart Link,____ ________ __ _______ ____________ _ _________,module,Magento_Checkout
Display Cart Summary,_____ _______ Link,module,Magento_Checkout
Shopping Cart Sidebar,_______ Cart ______,module,Magento_Checkout
Display Shopping Cart Sidebar,_______ Sidebar,module,Magento_Checkout
Maximum Display Recently Added Item(s),_______ _________ Sidebar,module,Magento_Checkout
Payment Failed Emails,__________ Display _________ ________ _______ (_),module,Magento_Checkout
Payment Failed Email Sender,_________ _______ ______,module,Magento_Checkout
Payment Failed Email Receiver,_________ _______ Email Sender,module,Magento_Checkout
Payment Failed Template,_________ _______ Email __ __________,module,Magento_Checkout
"Email template chosen based on theme fallback when ""Default"" option is selected.",_________ _______ Template,module,Magento_Checkout
Send Payment Failed Email Copy To,"Email ______ _______ __ ______ __ ____ __________ ______ _ _______ _______ ""Default"".",module,Magento_Checkout
"Separate by "","".",_______ _________ _______ Email Copy __,module,Magento_Checkout
Send Payment Failed Email Copy Method,"_______ __ "","".",module,Magento_Checkout
Summary,_______ _________ _______ Email Copy _____,module,Magento_Checkout
Order Total,_________,module,Magento_Checkout
We'll send your order confirmation here.,____ ________ __ _________,module,Magento_Checkout
Payment,__ ________ ____________ __ _________ ___.,module,Magento_Checkout
Not yet calculated,_______,module,Magento_Checkout
We received your order!,___ ___ __ _ ________,module,Magento_Checkout
Thank you for your purchase!,_________ ______ _______!,module,Magento_Checkout
Media Gallery,__________ __ __ _________!,module,Magento_Cms
Content Management,Media Gallery,module,Magento_Cms
CMS Home Page,__ __________ __ ____________,module,Magento_Cms
CMS No Route Page,CMS Home Page,module,Magento_Cms
CMS No Cookies Page,CMS __ Route Page,module,Magento_Cms
Show Breadcrumbs for CMS Pages,CMS __ Cookies Page,module,Magento_Cms
Browser Capabilities Detection,______ ______ __ CMS Pages,module,Magento_Cms
Redirect to CMS-page if Cookies are Disabled,___________ __ ________ Detection,module,Magento_Cms
Show Notice if JavaScript is Disabled,"____________ ___ CMS-________, ___ Cookies __ _________",module,Magento_Cms
Show Notice if Local Storage is Disabled,______ ________ ___ JavaScript _ ________,module,Magento_Cms
WYSIWYG Options,______ ________ ___ Local Storage _ _________,module,Magento_Cms
Enable WYSIWYG Editor,WYSIWYG Options,module,Magento_Cms
CMS Page Link,__________ __ WYSIWYG ________,module,Magento_Cms
Link to a CMS Page,CMS Page Link,module,Magento_Cms
CMS Page,____ ___ CMS Page,module,Magento_Cms
Select Page...,CMS Page,module,Magento_Cms
Anchor Custom Text,________ ________ ...,module,Magento_Cms
"If empty, the Page Title will be used",Anchor ______________ _____,module,Magento_Cms
Anchor Custom Title,"___ ______, __________ ________ __ ____ __________",module,Magento_Cms
Template,Anchor _______________ ________,module,Magento_Cms
CMS Page Link Block Template,______,module,Magento_Cms
CMS Page Link Inline Template,______ CMS Page Link Block,module,Magento_Cms
CMS Static Block,______ CMS Page Link Inline,module,Magento_Cms
Contents of a Static Block,________ ____ CMS,module,Magento_Cms
Block,__________ __ Static Block,module,Magento_Cms
Select Block...,____,module,Magento_Cms
CMS Static Block Default Template,________ Block ...,module,Magento_Cms
General Information,CMS Static ____ Default Template,module,Magento_Cms
Enable Block,______ __________,module,Magento_Cms
Block Title,__________ Block,module,Magento_Cms
Delete items,____ Title,module,Magento_Cms
Are you sure you wan't to delete selected items?,_________ __ ________,module,Magento_Cms
Page Information,_______ __ ___ wan't __ ________ _________ ________?,module,Magento_Cms
Enable Page,Page __________,module,Magento_Cms
Content,__________ Page,module,Magento_Cms
Content Heading,__________,module,Magento_Cms
Search Engine Optimisation,Content Heading,module,Magento_Cms
Meta Title,___________ __ ________,module,Magento_Cms
Meta Keywords,____ ___,module,Magento_Cms
Meta Description,____ _______ ____,module,Magento_Cms
Page in Websites,____ ________,module,Magento_Cms
Design,________ _ ___ _______,module,Magento_Cms
Layout Update XML,______,module,Magento_Cms
Custom Design Update,_____________ ____________ XML,module,Magento_Cms
From,______ __ _______ ____________,module,Magento_Cms
To,__,module,Magento_Cms
New Theme,__ __,module,Magento_Cms
-- Please Select --,____ ____,module,Magento_Cms
New Layout,-- ____ ________ --,module,Magento_Cms
Disable,New Layout,module,Magento_Cms
Enable,_____ __________,module,Magento_Cms
Custom design from,__________,module,Magento_Cms
Custom design to,______________ ______ __,module,Magento_Cms
Custom Theme,______ __ _______ __,module,Magento_Cms
Custom Layout,_______________ ____,module,Magento_Cms
Group Label,__________,module,Magento_Config
Some Label,_____ Label,module,Magento_Config
Tab Label,_____ Label,module,Magento_Config
Allow everything,Tab Label,module,Magento_Config
Magento Admin,______ ______,module,Magento_Config
Dashboard,Magento Admin,module,Magento_Config
Manage Stores,_____,module,Magento_Config
Field 2,__________ __ ________,module,Magento_Config
Field 3,_______ 2,module,Magento_Config
Field 3.1,_______ 3,module,Magento_Config
Field 3.1.1,_______ 3.1,module,Magento_Config
Field 4,_______ 3.1.1,module,Magento_Config
Advanced Section,_______ 4,module,Magento_Config
Advanced Admin Section,Advanced ______,module,Magento_Config
Design Section,Advanced Admin ______,module,Magento_Config
General Section,______ ______,module,Magento_Config
System Section,____ ____,module,Magento_Config
Currency Setup Section,_______ ______,module,Magento_Config
Developer Section,_______ Setup ______,module,Magento_Config
Web Section,______ __ ____________,module,Magento_Config
Store Email Addresses Section,___ ______,module,Magento_Config
Email to a Friend,_______ _____ ______ ______,module,Magento_Config
Configurable Product Image,_______ __ _______,module,Magento_ConfigurableProduct
Select...,_____________ ___________ __ ________,module,Magento_ConfigurableProduct
ID,________ ...,module,Magento_ConfigurableProduct
Thumbnail,________ __ ___________,module,Magento_ConfigurableProduct
Attribute Code,Thumbnail,module,Magento_ConfigurableProduct
Attribute Label,______ Code,module,Magento_ConfigurableProduct
Required,______ Label,module,Magento_ConfigurableProduct
System,______,module,Magento_ConfigurableProduct
Visible,_______,module,Magento_ConfigurableProduct
Scope,_____,module,Magento_ConfigurableProduct
Searchable,______,module,Magento_ConfigurableProduct
Comparable,__ _______,module,Magento_ConfigurableProduct
Contacts Section,_______,module,Magento_Contact
Contacts,________ ______,module,Magento_Contact
Contact Us,________,module,Magento_Contact
Enable Contact Us,________ __ _ ___,module,Magento_Contact
Email Options,__________ ________ __ _ ___,module,Magento_Contact
Send Emails To,_____ __ _____,module,Magento_Contact
Email Sender,_________ ______ __,module,Magento_Contact
